from_stop_I,to_stop_I,label,d,n_vehicles
61,6,"[0, 0, 0, 0, 1]",1710.0,1.0
61,55,"[0, 0, 0, 0, 1]",401.0,57.0
61,110,"[0, 0, 0, 0, 1]",805.0,52.0
62,67,"[0, 0, 0, 0, 1]",6390.0,5.0
62,75,"[0, 0, 0, 0, 1]",6256.0,2.0
62,120,"[0, 0, 0, 0, 1]",3230.0,20.0
64,132,"[0, 0, 0, 0, 1]",541.0,142.0
65,132,"[0, 0, 0, 0, 1]",665.0,99.0
66,70,"[0, 0, 0, 0, 1]",437.0,45.0
66,72,"[0, 0, 0, 0, 1]",499.0,88.0
67,51,"[0, 0, 0, 0, 1]",2522.0,34.0
67,62,"[0, 0, 0, 0, 1]",6390.0,5.0
68,40,"[0, 0, 0, 0, 1]",5492.0,11.0
69,37,"[0, 0, 0, 0, 1]",435.0,41.0
69,134,"[0, 0, 0, 0, 1]",842.0,9.0
70,103,"[0, 0, 0, 0, 1]",1358.0,57.0
70,134,"[0, 0, 0, 0, 1]",854.0,44.0
71,37,"[0, 0, 0, 0, 1]",496.0,88.0
71,51,"[0, 0, 0, 0, 1]",2689.0,2.0
71,64,"[0, 0, 0, 0, 1]",1188.0,58.0
71,65,"[0, 0, 0, 0, 1]",1074.0,11.0
72,107,"[0, 0, 0, 0, 1]",389.0,96.0
73,2,"[0, 0, 0, 0, 1]",820.0,35.0
73,21,"[0, 0, 0, 0, 1]",700.0,124.0
73,78,"[0, 0, 0, 0, 1]",612.0,43.0
73,82,"[0, 0, 0, 0, 1]",867.0,12.0
73,102,"[0, 0, 0, 0, 1]",1267.0,58.0
74,26,"[0, 0, 0, 0, 1]",596.0,52.0
74,75,"[0, 0, 0, 0, 1]",432.0,49.0
75,26,"[0, 0, 0, 0, 1]",997.0,14.0
75,27,"[0, 0, 0, 0, 1]",1548.0,27.0
75,60,"[0, 0, 0, 0, 1]",384.0,51.0
75,62,"[0, 0, 0, 0, 1]",6256.0,1.0
75,74,"[0, 0, 0, 0, 1]",432.0,52.0
75,112,"[0, 0, 0, 0, 1]",405.0,41.0
76,69,"[0, 0, 0, 0, 1]",445.0,4.0
