from_stop_I,to_stop_I,label,d,n_vehicles
407,2152,"[0, 0, 0, 1, 0]",683.0,90.0
407,2338,"[0, 0, 0, 1, 0]",432.0,39.0
408,2505,"[0, 0, 0, 1, 0]",461.0,23.0
409,1714,"[0, 0, 0, 1, 0]",369.0,93.0
409,2474,"[0, 0, 0, 1, 0]",480.0,19.0
410,1107,"[0, 0, 0, 1, 0]",321.0,96.0
411,889,"[0, 0, 0, 1, 0]",232.0,93.0
412,648,"[0, 0, 0, 1, 0]",260.0,96.0
413,774,"[0, 0, 0, 1, 0]",433.0,38.0
414,416,"[0, 0, 0, 1, 0]",361.0,144.0
415,410,"[0, 0, 0, 1, 0]",336.0,96.0
416,1763,"[0, 0, 0, 1, 0]",491.0,144.0
417,455,"[0, 0, 0, 1, 0]",367.0,49.0
417,474,"[0, 0, 0, 1, 0]",480.0,101.0
418,1641,"[0, 0, 0, 1, 0]",176.0,29.0
419,608,"[0, 0, 0, 1, 0]",195.0,47.0
420,1433,"[0, 0, 0, 1, 0]",352.0,96.0
421,1019,"[0, 0, 0, 1, 0]",380.0,94.0
421,1036,"[0, 0, 0, 1, 0]",117.0,2.0
422,1682,"[0, 0, 0, 1, 0]",249.0,22.0
423,257,"[0, 0, 0, 1, 0]",156.0,39.0
424,2461,"[0, 0, 0, 1, 0]",166.0,42.0
425,1977,"[0, 0, 0, 1, 0]",227.0,28.0
426,550,"[0, 0, 0, 1, 0]",385.0,96.0
427,157,"[0, 0, 0, 1, 0]",181.0,27.0
428,2233,"[0, 0, 0, 1, 0]",359.0,29.0
428,2800,"[0, 0, 0, 1, 0]",231.0,27.0
428,2870,"[0, 0, 0, 1, 0]",292.0,1.0
429,1793,"[0, 0, 0, 1, 0]",216.0,30.0
429,2984,"[0, 0, 0, 1, 0]",243.0,44.0
430,1324,"[0, 0, 0, 1, 0]",742.0,22.0
431,1390,"[0, 0, 0, 1, 0]",205.0,102.0
431,1967,"[0, 0, 0, 1, 0]",292.0,94.0
432,2598,"[0, 0, 0, 1, 0]",138.0,101.0
433,2649,"[0, 0, 0, 1, 0]",194.0,25.0
433,3095,"[0, 0, 0, 1, 0]",669.0,28.0
434,1093,"[0, 0, 0, 1, 0]",1043.0,18.0
435,322,"[0, 0, 0, 1, 0]",225.0,34.0
436,1667,"[0, 0, 0, 1, 0]",312.0,20.0
437,3159,"[0, 0, 0, 1, 0]",383.0,39.0
438,452,"[0, 0, 0, 1, 0]",309.0,74.0
439,1973,"[0, 0, 0, 1, 0]",186.0,39.0
440,3224,"[0, 0, 0, 1, 0]",231.0,39.0
441,516,"[0, 0, 0, 1, 0]",222.0,29.0
442,439,"[0, 0, 0, 1, 0]",227.0,39.0
443,508,"[0, 0, 0, 1, 0]",455.0,65.0
444,2129,"[0, 0, 0, 1, 0]",291.0,159.0
445,1528,"[0, 0, 0, 1, 0]",399.0,93.0
446,397,"[0, 0, 0, 1, 0]",410.0,47.0
447,438,"[0, 0, 0, 1, 0]",346.0,74.0
448,348,"[0, 0, 0, 1, 0]",394.0,93.0
449,506,"[0, 0, 0, 1, 0]",202.0,102.0
450,560,"[0, 0, 0, 1, 0]",323.0,21.0
451,1654,"[0, 0, 0, 1, 0]",276.0,54.0
452,1037,"[0, 0, 0, 1, 0]",248.0,74.0
453,1638,"[0, 0, 0, 1, 0]",243.0,92.0
454,1484,"[0, 0, 0, 1, 0]",478.0,93.0
455,119,"[0, 0, 0, 1, 0]",284.0,49.0
456,478,"[0, 0, 0, 1, 0]",207.0,101.0
457,1478,"[0, 0, 0, 1, 0]",325.0,93.0
458,667,"[0, 0, 0, 1, 0]",842.0,92.0
459,1120,"[0, 0, 0, 1, 0]",1530.0,33.0
460,392,"[0, 0, 0, 1, 0]",519.0,106.0
461,969,"[0, 0, 0, 1, 0]",342.0,38.0
462,1972,"[0, 0, 0, 1, 0]",171.0,39.0
463,3126,"[0, 0, 0, 1, 0]",175.0,48.0
464,905,"[0, 0, 0, 1, 0]",440.0,27.0
465,2910,"[0, 0, 0, 1, 0]",382.0,33.0
466,2400,"[0, 0, 0, 1, 0]",186.0,32.0
467,188,"[0, 0, 0, 1, 0]",232.0,94.0
468,1335,"[0, 0, 0, 1, 0]",457.0,3.0
469,1010,"[0, 0, 0, 1, 0]",205.0,96.0
470,1588,"[0, 0, 0, 1, 0]",382.0,50.0
470,2351,"[0, 0, 0, 1, 0]",201.0,3.0
471,2469,"[0, 0, 0, 1, 0]",398.0,10.0
472,1614,"[0, 0, 0, 1, 0]",139.0,66.0
473,515,"[0, 0, 0, 1, 0]",206.0,121.0
474,1502,"[0, 0, 0, 1, 0]",332.0,101.0
474,2529,"[0, 0, 0, 1, 0]",386.0,27.0
475,987,"[0, 0, 0, 1, 0]",323.0,61.0
475,2334,"[0, 0, 0, 1, 0]",182.0,20.0
476,1071,"[0, 0, 0, 1, 0]",245.0,101.0
477,151,"[0, 0, 0, 1, 0]",540.0,16.0
478,1426,"[0, 0, 0, 1, 0]",290.0,101.0
479,1501,"[0, 0, 0, 1, 0]",186.0,101.0
480,961,"[0, 0, 0, 1, 0]",387.0,48.0
481,2008,"[0, 0, 0, 1, 0]",307.0,68.0
482,1968,"[0, 0, 0, 1, 0]",224.0,94.0
483,862,"[0, 0, 0, 1, 0]",159.0,195.0
484,658,"[0, 0, 0, 1, 0]",245.0,41.0
485,1564,"[0, 0, 0, 1, 0]",347.0,93.0
486,1253,"[0, 0, 0, 1, 0]",343.0,38.0
487,1466,"[0, 0, 0, 1, 0]",209.0,39.0
488,1025,"[0, 0, 0, 1, 0]",235.0,57.0
488,2851,"[0, 0, 0, 1, 0]",186.0,14.0
489,1526,"[0, 0, 0, 1, 0]",142.0,34.0
490,532,"[0, 0, 0, 1, 0]",245.0,51.0
491,2826,"[0, 0, 0, 1, 0]",457.0,19.0
492,2230,"[0, 0, 0, 1, 0]",439.0,29.0
493,473,"[0, 0, 0, 1, 0]",190.0,121.0
494,235,"[0, 0, 0, 1, 0]",247.0,62.0
495,1571,"[0, 0, 0, 1, 0]",423.0,95.0
495,1980,"[0, 0, 0, 1, 0]",382.0,28.0
496,759,"[0, 0, 0, 1, 0]",274.0,29.0
497,1850,"[0, 0, 0, 1, 0]",287.0,94.0
498,3042,"[0, 0, 0, 1, 0]",218.0,22.0
499,286,"[0, 0, 0, 1, 0]",528.0,39.0
500,3109,"[0, 0, 0, 1, 0]",356.0,123.0
501,2084,"[0, 0, 0, 1, 0]",393.0,92.0
502,1552,"[0, 0, 0, 1, 0]",476.0,114.0
503,1014,"[0, 0, 0, 1, 0]",290.0,195.0
504,892,"[0, 0, 0, 1, 0]",186.0,94.0
505,755,"[0, 0, 0, 1, 0]",390.0,67.0
506,929,"[0, 0, 0, 1, 0]",402.0,102.0
507,854,"[0, 0, 0, 1, 0]",220.0,29.0
508,988,"[0, 0, 0, 1, 0]",244.0,65.0
509,795,"[0, 0, 0, 1, 0]",223.0,53.0
510,1537,"[0, 0, 0, 1, 0]",235.0,83.0
511,877,"[0, 0, 0, 1, 0]",337.0,1.0
511,2072,"[0, 0, 0, 1, 0]",274.0,64.0
512,1506,"[0, 0, 0, 1, 0]",247.0,67.0
513,2232,"[0, 0, 0, 1, 0]",419.0,93.0
514,984,"[0, 0, 0, 1, 0]",461.0,41.0
515,4,"[0, 0, 0, 1, 0]",329.0,93.0
515,1390,"[0, 0, 0, 1, 0]",257.0,28.0
516,2383,"[0, 0, 0, 1, 0]",195.0,29.0
517,134,"[0, 0, 0, 1, 0]",303.0,37.0
518,761,"[0, 0, 0, 1, 0]",131.0,83.0
519,732,"[0, 0, 0, 1, 0]",360.0,54.0
519,2644,"[0, 0, 0, 1, 0]",378.0,27.0
520,2154,"[0, 0, 0, 1, 0]",422.0,42.0
520,3174,"[0, 0, 0, 1, 0]",403.0,4.0
521,2420,"[0, 0, 0, 1, 0]",259.0,42.0
522,1562,"[0, 0, 0, 1, 0]",275.0,57.0
523,1648,"[0, 0, 0, 1, 0]",355.0,22.0
524,2491,"[0, 0, 0, 1, 0]",219.0,21.0
525,1976,"[0, 0, 0, 1, 0]",228.0,28.0
526,2605,"[0, 0, 0, 1, 0]",563.0,30.0
527,1780,"[0, 0, 0, 1, 0]",243.0,12.0
528,1225,"[0, 0, 0, 1, 0]",240.0,21.0
529,1664,"[0, 0, 0, 1, 0]",368.0,53.0
530,394,"[0, 0, 0, 1, 0]",690.0,19.0
531,418,"[0, 0, 0, 1, 0]",269.0,29.0
532,2881,"[0, 0, 0, 1, 0]",435.0,51.0
533,437,"[0, 0, 0, 1, 0]",579.0,39.0
533,3154,"[0, 0, 0, 1, 0]",248.0,12.0
534,227,"[0, 0, 0, 1, 0]",238.0,63.0
535,2212,"[0, 0, 0, 1, 0]",383.0,289.0
536,1949,"[0, 0, 0, 1, 0]",278.0,22.0
537,1576,"[0, 0, 0, 1, 0]",1102.0,30.0
537,1928,"[0, 0, 0, 1, 0]",531.0,114.0
538,1202,"[0, 0, 0, 1, 0]",822.0,22.0
539,1921,"[0, 0, 0, 1, 0]",535.0,71.0
539,3021,"[0, 0, 0, 1, 0]",760.0,179.0
540,2068,"[0, 0, 0, 1, 0]",448.0,113.0
541,164,"[0, 0, 0, 1, 0]",252.0,13.0
542,2915,"[0, 0, 0, 1, 0]",254.0,38.0
543,3207,"[0, 0, 0, 1, 0]",223.0,244.0
544,288,"[0, 0, 0, 1, 0]",406.0,189.0
545,255,"[0, 0, 0, 1, 0]",307.0,22.0
546,985,"[0, 0, 0, 1, 0]",316.0,35.0
546,2362,"[0, 0, 0, 1, 0]",296.0,90.0
547,3197,"[0, 0, 0, 1, 0]",321.0,122.0
548,2049,"[0, 0, 0, 1, 0]",298.0,46.0
549,1956,"[0, 0, 0, 1, 0]",152.0,28.0
550,469,"[0, 0, 0, 1, 0]",281.0,96.0
551,1144,"[0, 0, 0, 1, 0]",463.0,33.0
552,345,"[0, 0, 0, 1, 0]",251.0,66.0
553,517,"[0, 0, 0, 1, 0]",226.0,36.0
554,1625,"[0, 0, 0, 1, 0]",396.0,29.0
555,2116,"[0, 0, 0, 1, 0]",227.0,42.0
556,80,"[0, 0, 0, 1, 0]",213.0,42.0
557,1453,"[0, 0, 0, 1, 0]",414.0,131.0
558,1589,"[0, 0, 0, 1, 0]",463.0,71.0
559,872,"[0, 0, 0, 1, 0]",361.0,38.0
560,674,"[0, 0, 0, 1, 0]",484.0,21.0
561,588,"[0, 0, 0, 1, 0]",264.0,72.0
562,1855,"[0, 0, 0, 1, 0]",259.0,93.0
563,958,"[0, 0, 0, 1, 0]",161.0,39.0
564,561,"[0, 0, 0, 1, 0]",317.0,72.0
564,2207,"[0, 0, 0, 1, 0]",265.0,29.0
565,107,"[0, 0, 0, 1, 0]",438.0,36.0
566,1529,"[0, 0, 0, 1, 0]",440.0,93.0
567,1004,"[0, 0, 0, 1, 0]",391.0,2.0
567,2912,"[0, 0, 0, 1, 0]",264.0,42.0
568,1622,"[0, 0, 0, 1, 0]",298.0,94.0
569,2261,"[0, 0, 0, 1, 0]",219.0,65.0
570,1198,"[0, 0, 0, 1, 0]",187.0,1.0
571,184,"[0, 0, 0, 1, 0]",286.0,39.0
572,402,"[0, 0, 0, 1, 0]",364.0,94.0
572,928,"[0, 0, 0, 1, 0]",422.0,166.0
572,1966,"[0, 0, 0, 1, 0]",367.0,39.0
573,1514,"[0, 0, 0, 1, 0]",520.0,94.0
574,2952,"[0, 0, 0, 1, 0]",363.0,24.0
575,691,"[0, 0, 0, 1, 0]",345.0,47.0
575,2590,"[0, 0, 0, 1, 0]",883.0,1.0
576,2299,"[0, 0, 0, 1, 0]",343.0,27.0
577,491,"[0, 0, 0, 1, 0]",333.0,19.0
578,2512,"[0, 0, 0, 1, 0]",856.0,27.0
579,859,"[0, 0, 0, 1, 0]",285.0,72.0
580,897,"[0, 0, 0, 1, 0]",182.0,96.0
580,2615,"[0, 0, 0, 1, 0]",577.0,10.0
581,718,"[0, 0, 0, 1, 0]",816.0,22.0
581,2251,"[0, 0, 0, 1, 0]",35.0,26.0
582,2428,"[0, 0, 0, 1, 0]",579.0,78.0
583,918,"[0, 0, 0, 1, 0]",268.0,42.0
584,554,"[0, 0, 0, 1, 0]",426.0,29.0
585,68,"[0, 0, 0, 1, 0]",162.0,42.0
586,1744,"[0, 0, 0, 1, 0]",404.0,50.0
586,2956,"[0, 0, 0, 1, 0]",427.0,3.0
587,791,"[0, 0, 0, 1, 0]",913.0,72.0
588,587,"[0, 0, 0, 1, 0]",270.0,72.0
589,538,"[0, 0, 0, 1, 0]",1688.0,22.0
590,960,"[0, 0, 0, 1, 0]",301.0,38.0
591,2347,"[0, 0, 0, 1, 0]",365.0,90.0
591,2358,"[0, 0, 0, 1, 0]",372.0,29.0
592,294,"[0, 0, 0, 1, 0]",51.0,19.0
592,1486,"[0, 0, 0, 1, 0]",353.0,188.0
593,602,"[0, 0, 0, 1, 0]",137.0,85.0
594,641,"[0, 0, 0, 1, 0]",414.0,93.0
595,1752,"[0, 0, 0, 1, 0]",186.0,122.0
596,1100,"[0, 0, 0, 1, 0]",69.0,29.0
596,3155,"[0, 0, 0, 1, 0]",495.0,12.0
597,771,"[0, 0, 0, 1, 0]",631.0,20.0
598,537,"[0, 0, 0, 1, 0]",155.0,95.0
598,1783,"[0, 0, 0, 1, 0]",326.0,19.0
599,1920,"[0, 0, 0, 1, 0]",128.0,131.0
600,688,"[0, 0, 0, 1, 0]",277.0,39.0
601,2821,"[0, 0, 0, 1, 0]",343.0,16.0
602,2646,"[0, 0, 0, 1, 0]",639.0,47.0
602,3089,"[0, 0, 0, 1, 0]",286.0,38.0
603,1598,"[0, 0, 0, 1, 0]",519.0,40.0
604,2577,"[0, 0, 0, 1, 0]",265.0,46.0
605,2768,"[0, 0, 0, 1, 0]",174.0,28.0
606,2020,"[0, 0, 0, 1, 0]",293.0,29.0
607,423,"[0, 0, 0, 1, 0]",330.0,39.0
608,2191,"[0, 0, 0, 1, 0]",277.0,47.0
609,1505,"[0, 0, 0, 1, 0]",289.0,67.0
610,411,"[0, 0, 0, 1, 0]",249.0,93.0
611,1804,"[0, 0, 0, 1, 0]",273.0,19.0
612,721,"[0, 0, 0, 1, 0]",342.0,16.0
613,2021,"[0, 0, 0, 1, 0]",330.0,93.0
614,1285,"[0, 0, 0, 1, 0]",969.0,22.0
615,1022,"[0, 0, 0, 1, 0]",269.0,29.0
616,866,"[0, 0, 0, 1, 0]",230.0,120.0
617,2181,"[0, 0, 0, 1, 0]",119.0,42.0
619,1417,"[0, 0, 0, 1, 0]",372.0,92.0
620,1231,"[0, 0, 0, 1, 0]",394.0,94.0
621,3133,"[0, 0, 0, 1, 0]",359.0,33.0
622,2305,"[0, 0, 0, 1, 0]",125.0,32.0
623,35,"[0, 0, 0, 1, 0]",179.0,2.0
623,2899,"[0, 0, 0, 1, 0]",366.0,92.0
624,1896,"[0, 0, 0, 1, 0]",445.0,23.0
625,414,"[0, 0, 0, 1, 0]",284.0,94.0
626,1574,"[0, 0, 0, 1, 0]",105.0,20.0
626,1853,"[0, 0, 0, 1, 0]",234.0,38.0
627,775,"[0, 0, 0, 1, 0]",257.0,48.0
628,908,"[0, 0, 0, 1, 0]",363.0,9.0
629,2856,"[0, 0, 0, 1, 0]",122.0,45.0
630,1624,"[0, 0, 0, 1, 0]",277.0,188.0
630,2955,"[0, 0, 0, 1, 0]",243.0,28.0
631,325,"[0, 0, 0, 1, 0]",169.0,27.0
632,1544,"[0, 0, 0, 1, 0]",332.0,17.0
633,1888,"[0, 0, 0, 1, 0]",356.0,23.0
634,1250,"[0, 0, 0, 1, 0]",341.0,22.0
634,1613,"[0, 0, 0, 1, 0]",203.0,1.0
635,2058,"[0, 0, 0, 1, 0]",483.0,93.0
635,2309,"[0, 0, 0, 1, 0]",333.0,19.0
636,1912,"[0, 0, 0, 1, 0]",398.0,27.0
637,1442,"[0, 0, 0, 1, 0]",169.0,94.0
638,10,"[0, 0, 0, 1, 0]",318.0,28.0
638,3034,"[0, 0, 0, 1, 0]",371.0,44.0
639,1562,"[0, 0, 0, 1, 0]",298.0,12.0
640,935,"[0, 0, 0, 1, 0]",235.0,41.0
641,1221,"[0, 0, 0, 1, 0]",463.0,93.0
642,624,"[0, 0, 0, 1, 0]",312.0,23.0
643,1964,"[0, 0, 0, 1, 0]",590.0,19.0
644,2520,"[0, 0, 0, 1, 0]",247.0,22.0
645,1845,"[0, 0, 0, 1, 0]",300.0,25.0
646,2381,"[0, 0, 0, 1, 0]",376.0,4.0
646,2432,"[0, 0, 0, 1, 0]",784.0,19.0
647,494,"[0, 0, 0, 1, 0]",214.0,62.0
647,2803,"[0, 0, 0, 1, 0]",169.0,27.0
648,1438,"[0, 0, 0, 1, 0]",179.0,96.0
649,2816,"[0, 0, 0, 1, 0]",341.0,39.0
650,1890,"[0, 0, 0, 1, 0]",290.0,43.0
651,112,"[0, 0, 0, 1, 0]",248.0,20.0
652,525,"[0, 0, 0, 1, 0]",274.0,28.0
653,1558,"[0, 0, 0, 1, 0]",176.0,112.0
654,3211,"[0, 0, 0, 1, 0]",557.0,51.0
655,1157,"[0, 0, 0, 1, 0]",380.0,22.0
656,2044,"[0, 0, 0, 1, 0]",442.0,38.0
657,2643,"[0, 0, 0, 1, 0]",392.0,27.0
658,716,"[0, 0, 0, 1, 0]",203.0,41.0
659,128,"[0, 0, 0, 1, 0]",195.0,24.0
660,153,"[0, 0, 0, 1, 0]",363.0,28.0
661,1466,"[0, 0, 0, 1, 0]",233.0,94.0
662,203,"[0, 0, 0, 1, 0]",290.0,47.0
663,1556,"[0, 0, 0, 1, 0]",528.0,22.0
664,353,"[0, 0, 0, 1, 0]",328.0,51.0
664,2956,"[0, 0, 0, 1, 0]",516.0,3.0
665,688,"[0, 0, 0, 1, 0]",173.0,2.0
665,3019,"[0, 0, 0, 1, 0]",274.0,40.0
666,1769,"[0, 0, 0, 1, 0]",334.0,21.0
667,714,"[0, 0, 0, 1, 0]",288.0,188.0
668,1630,"[0, 0, 0, 1, 0]",709.0,44.0
669,2393,"[0, 0, 0, 1, 0]",407.0,72.0
670,3121,"[0, 0, 0, 1, 0]",361.0,47.0
671,279,"[0, 0, 0, 1, 0]",169.0,2.0
672,166,"[0, 0, 0, 1, 0]",1317.0,22.0
673,670,"[0, 0, 0, 1, 0]",435.0,47.0
674,2083,"[0, 0, 0, 1, 0]",326.0,21.0
675,524,"[0, 0, 0, 1, 0]",191.0,21.0
676,1391,"[0, 0, 0, 1, 0]",512.0,22.0
676,1499,"[0, 0, 0, 1, 0]",284.0,70.0
677,462,"[0, 0, 0, 1, 0]",242.0,39.0
678,2588,"[0, 0, 0, 1, 0]",164.0,191.0
679,2020,"[0, 0, 0, 1, 0]",332.0,1.0
680,84,"[0, 0, 0, 1, 0]",262.0,93.0
681,976,"[0, 0, 0, 1, 0]",202.0,36.0
682,989,"[0, 0, 0, 1, 0]",409.0,69.0
683,2070,"[0, 0, 0, 1, 0]",212.0,42.0
684,1396,"[0, 0, 0, 1, 0]",179.0,17.0
685,831,"[0, 0, 0, 1, 0]",155.0,116.0
686,896,"[0, 0, 0, 1, 0]",320.0,29.0
687,966,"[0, 0, 0, 1, 0]",472.0,2.0
688,665,"[0, 0, 0, 1, 0]",173.0,39.0
688,2297,"[0, 0, 0, 1, 0]",763.0,2.0
689,685,"[0, 0, 0, 1, 0]",202.0,116.0
690,177,"[0, 0, 0, 1, 0]",359.0,32.0
691,143,"[0, 0, 0, 1, 0]",178.0,48.0
692,1825,"[0, 0, 0, 1, 0]",465.0,93.0
693,668,"[0, 0, 0, 1, 0]",315.0,44.0
694,379,"[0, 0, 0, 1, 0]",275.0,54.0
695,910,"[0, 0, 0, 1, 0]",412.0,46.0
696,2218,"[0, 0, 0, 1, 0]",141.0,35.0
696,2868,"[0, 0, 0, 1, 0]",412.0,1.0
697,2163,"[0, 0, 0, 1, 0]",61.0,18.0
697,2164,"[0, 0, 0, 1, 0]",76.0,41.0
698,374,"[0, 0, 0, 1, 0]",241.0,94.0
699,1725,"[0, 0, 0, 1, 0]",174.0,93.0
700,1474,"[0, 0, 0, 1, 0]",336.0,27.0
701,694,"[0, 0, 0, 1, 0]",221.0,54.0
702,2166,"[0, 0, 0, 1, 0]",213.0,29.0
703,212,"[0, 0, 0, 1, 0]",199.0,22.0
704,471,"[0, 0, 0, 1, 0]",388.0,10.0
705,3194,"[0, 0, 0, 1, 0]",491.0,22.0
706,2106,"[0, 0, 0, 1, 0]",622.0,48.0
707,186,"[0, 0, 0, 1, 0]",191.0,40.0
708,1923,"[0, 0, 0, 1, 0]",135.0,79.0
709,2550,"[0, 0, 0, 1, 0]",210.0,105.0
710,2850,"[0, 0, 0, 1, 0]",296.0,32.0
711,1103,"[0, 0, 0, 1, 0]",413.0,94.0
712,159,"[0, 0, 0, 1, 0]",1030.0,36.0
713,393,"[0, 0, 0, 1, 0]",273.0,94.0
714,2205,"[0, 0, 0, 1, 0]",299.0,96.0
714,2743,"[0, 0, 0, 1, 0]",274.0,92.0
715,487,"[0, 0, 0, 1, 0]",226.0,39.0
716,1457,"[0, 0, 0, 1, 0]",279.0,41.0
717,1007,"[0, 0, 0, 1, 0]",168.0,43.0
718,430,"[0, 0, 0, 1, 0]",1748.0,22.0
719,1573,"[0, 0, 0, 1, 0]",177.0,23.0
720,856,"[0, 0, 0, 1, 0]",241.0,29.0
721,1268,"[0, 0, 0, 1, 0]",194.0,16.0
722,398,"[0, 0, 0, 1, 0]",176.0,106.0
723,1879,"[0, 0, 0, 1, 0]",191.0,27.0
724,2791,"[0, 0, 0, 1, 0]",335.0,27.0
725,224,"[0, 0, 0, 1, 0]",355.0,59.0
726,1256,"[0, 0, 0, 1, 0]",466.0,29.0
727,354,"[0, 0, 0, 1, 0]",235.0,28.0
728,676,"[0, 0, 0, 1, 0]",776.0,70.0
729,1162,"[0, 0, 0, 1, 0]",290.0,30.0
730,1203,"[0, 0, 0, 1, 0]",966.0,22.0
731,54,"[0, 0, 0, 1, 0]",253.0,21.0
732,262,"[0, 0, 0, 1, 0]",432.0,54.0
733,1840,"[0, 0, 0, 1, 0]",366.0,23.0
734,1852,"[0, 0, 0, 1, 0]",157.0,42.0
735,589,"[0, 0, 0, 1, 0]",831.0,22.0
736,1887,"[0, 0, 0, 1, 0]",206.0,86.0
737,781,"[0, 0, 0, 1, 0]",359.0,94.0
738,827,"[0, 0, 0, 1, 0]",464.0,68.0
739,2082,"[0, 0, 0, 1, 0]",405.0,76.0
740,529,"[0, 0, 0, 1, 0]",256.0,53.0
741,1846,"[0, 0, 0, 1, 0]",177.0,24.0
742,1352,"[0, 0, 0, 1, 0]",458.0,50.0
743,1696,"[0, 0, 0, 1, 0]",307.0,93.0
744,46,"[0, 0, 0, 1, 0]",504.0,29.0
745,1755,"[0, 0, 0, 1, 0]",464.0,19.0
746,129,"[0, 0, 0, 1, 0]",527.0,105.0
746,245,"[0, 0, 0, 1, 0]",702.0,38.0
747,638,"[0, 0, 0, 1, 0]",1020.0,44.0
747,2300,"[0, 0, 0, 1, 0]",814.0,28.0
748,926,"[0, 0, 0, 1, 0]",271.0,84.0
749,890,"[0, 0, 0, 1, 0]",326.0,94.0
749,1984,"[0, 0, 0, 1, 0]",264.0,28.0
750,130,"[0, 0, 0, 1, 0]",347.0,88.0
751,2023,"[0, 0, 0, 1, 0]",287.0,147.0
752,313,"[0, 0, 0, 1, 0]",279.0,119.0
753,952,"[0, 0, 0, 1, 0]",201.0,22.0
753,1712,"[0, 0, 0, 1, 0]",248.0,67.0
754,147,"[0, 0, 0, 1, 0]",235.0,25.0
755,1761,"[0, 0, 0, 1, 0]",237.0,67.0
756,949,"[0, 0, 0, 1, 0]",348.0,48.0
757,78,"[0, 0, 0, 1, 0]",176.0,54.0
757,2128,"[0, 0, 0, 1, 0]",252.0,94.0
758,627,"[0, 0, 0, 1, 0]",654.0,48.0
759,89,"[0, 0, 0, 1, 0]",292.0,29.0
760,295,"[0, 0, 0, 1, 0]",330.0,47.0
761,2071,"[0, 0, 0, 1, 0]",260.0,45.0
761,2250,"[0, 0, 0, 1, 0]",450.0,38.0
762,1414,"[0, 0, 0, 1, 0]",247.0,101.0
763,1318,"[0, 0, 0, 1, 0]",434.0,1.0
764,690,"[0, 0, 0, 1, 0]",339.0,32.0
765,474,"[0, 0, 0, 1, 0]",228.0,27.0
766,2648,"[0, 0, 0, 1, 0]",258.0,29.0
767,909,"[0, 0, 0, 1, 0]",295.0,104.0
768,217,"[0, 0, 0, 1, 0]",275.0,27.0
769,1125,"[0, 0, 0, 1, 0]",185.0,38.0
770,246,"[0, 0, 0, 1, 0]",247.0,29.0
771,1750,"[0, 0, 0, 1, 0]",303.0,20.0
772,1910,"[0, 0, 0, 1, 0]",200.0,28.0
773,327,"[0, 0, 0, 1, 0]",181.0,90.0
774,1136,"[0, 0, 0, 1, 0]",229.0,38.0
774,3026,"[0, 0, 0, 1, 0]",561.0,12.0
775,1166,"[0, 0, 0, 1, 0]",274.0,48.0
776,1381,"[0, 0, 0, 1, 0]",323.0,11.0
777,556,"[0, 0, 0, 1, 0]",277.0,42.0
778,746,"[0, 0, 0, 1, 0]",267.0,143.0
779,154,"[0, 0, 0, 1, 0]",403.0,54.0
779,1748,"[0, 0, 0, 1, 0]",702.0,56.0
780,559,"[0, 0, 0, 1, 0]",176.0,38.0
780,3189,"[0, 0, 0, 1, 0]",432.0,92.0
781,1671,"[0, 0, 0, 1, 0]",285.0,121.0
782,2738,"[0, 0, 0, 1, 0]",345.0,90.0
783,2820,"[0, 0, 0, 1, 0]",338.0,17.0
784,1365,"[0, 0, 0, 1, 0]",243.0,92.0
785,1577,"[0, 0, 0, 1, 0]",225.0,65.0
786,51,"[0, 0, 0, 1, 0]",361.0,154.0
787,135,"[0, 0, 0, 1, 0]",700.0,47.0
788,1964,"[0, 0, 0, 1, 0]",213.0,94.0
789,735,"[0, 0, 0, 1, 0]",250.0,22.0
790,800,"[0, 0, 0, 1, 0]",261.0,66.0
791,1542,"[0, 0, 0, 1, 0]",213.0,72.0
792,56,"[0, 0, 0, 1, 0]",196.0,27.0
792,1015,"[0, 0, 0, 1, 0]",436.0,21.0
793,3196,"[0, 0, 0, 1, 0]",209.0,47.0
794,1769,"[0, 0, 0, 1, 0]",331.0,77.0
795,1987,"[0, 0, 0, 1, 0]",532.0,53.0
796,2962,"[0, 0, 0, 1, 0]",101.0,102.0
797,431,"[0, 0, 0, 1, 0]",237.0,196.0
798,1665,"[0, 0, 0, 1, 0]",297.0,53.0
799,2944,"[0, 0, 0, 1, 0]",340.0,27.0
800,472,"[0, 0, 0, 1, 0]",352.0,66.0
801,250,"[0, 0, 0, 1, 0]",191.0,94.0
802,252,"[0, 0, 0, 1, 0]",151.0,27.0
803,95,"[0, 0, 0, 1, 0]",456.0,101.0
804,1988,"[0, 0, 0, 1, 0]",343.0,44.0
805,167,"[0, 0, 0, 1, 0]",168.0,35.0
806,1687,"[0, 0, 0, 1, 0]",210.0,93.0
806,1747,"[0, 0, 0, 1, 0]",215.0,27.0
807,801,"[0, 0, 0, 1, 0]",334.0,94.0
808,767,"[0, 0, 0, 1, 0]",178.0,104.0
809,1848,"[0, 0, 0, 1, 0]",300.0,42.0
809,3107,"[0, 0, 0, 1, 0]",515.0,63.0
810,699,"[0, 0, 0, 1, 0]",340.0,93.0
811,389,"[0, 0, 0, 1, 0]",215.0,101.0
812,285,"[0, 0, 0, 1, 0]",318.0,151.0
813,972,"[0, 0, 0, 1, 0]",286.0,42.0
814,2644,"[0, 0, 0, 1, 0]",380.0,54.0
815,219,"[0, 0, 0, 1, 0]",134.0,93.0
815,517,"[0, 0, 0, 1, 0]",131.0,1.0
816,456,"[0, 0, 0, 1, 0]",232.0,101.0
