from_stop_I,to_stop_I,label,d,n_vehicles
174,175,"[0, 0, 1, 0, 0]",880.0,25.0
176,177,"[1, 0, 0, 0, 0]",1005.0,106.0
177,178,"[1, 0, 0, 0, 0]",835.0,106.0
178,179,"[1, 0, 0, 0, 0]",465.0,106.0
179,180,"[1, 0, 0, 0, 0]",451.0,106.0
180,181,"[1, 0, 0, 0, 0]",455.0,106.0
181,182,"[1, 0, 0, 0, 0]",425.0,106.0
182,183,"[1, 0, 0, 0, 0]",511.0,106.0
183,184,"[1, 0, 0, 0, 0]",517.0,106.0
184,185,"[1, 0, 0, 0, 0]",877.0,106.0
185,186,"[1, 0, 0, 0, 0]",443.0,106.0
186,187,"[1, 0, 0, 0, 0]",832.0,106.0
187,188,"[1, 0, 0, 0, 0]",579.0,106.0
188,189,"[1, 0, 0, 0, 0]",377.0,106.0
189,190,"[1, 0, 0, 0, 0]",463.0,106.0
190,191,"[1, 0, 0, 0, 0]",398.0,106.0
191,192,"[1, 0, 0, 0, 0]",306.0,106.0
192,193,"[1, 0, 0, 0, 0]",214.0,106.0
193,194,"[1, 0, 0, 0, 0]",429.0,106.0
194,195,"[1, 0, 0, 0, 0]",442.0,106.0
195,196,"[1, 0, 0, 0, 0]",997.0,106.0
196,197,"[1, 0, 0, 0, 0]",497.0,106.0
197,198,"[1, 0, 0, 0, 0]",710.0,106.0
199,200,"[1, 0, 0, 0, 0]",418.0,99.0
200,201,"[1, 0, 0, 0, 0]",365.0,99.0
201,202,"[1, 0, 0, 0, 0]",427.0,99.0
202,203,"[1, 0, 0, 0, 0]",599.0,99.0
203,176,"[1, 0, 0, 0, 0]",677.0,99.0
204,205,"[1, 0, 0, 0, 0]",485.0,123.0
205,206,"[1, 0, 0, 0, 0]",477.0,123.0
206,207,"[1, 0, 0, 0, 0]",330.0,123.0
207,208,"[1, 0, 0, 0, 0]",479.0,123.0
207,5447,"[0, 0, 0, 1, 0]",447.0,107.0
209,210,"[1, 0, 0, 0, 0]",676.0,106.0
210,211,"[1, 0, 0, 0, 0]",529.0,106.0
211,212,"[1, 0, 0, 0, 0]",1000.0,106.0
212,213,"[1, 0, 0, 0, 0]",422.0,106.0
213,214,"[1, 0, 0, 0, 0]",422.0,106.0
214,215,"[1, 0, 0, 0, 0]",236.0,106.0
215,216,"[1, 0, 0, 0, 0]",311.0,106.0
216,217,"[1, 0, 0, 0, 0]",410.0,106.0
217,218,"[1, 0, 0, 0, 0]",400.0,106.0
218,219,"[1, 0, 0, 0, 0]",433.0,106.0
219,220,"[1, 0, 0, 0, 0]",576.0,106.0
220,221,"[1, 0, 0, 0, 0]",812.0,106.0
221,222,"[1, 0, 0, 0, 0]",552.0,106.0
222,223,"[1, 0, 0, 0, 0]",890.0,106.0
223,224,"[1, 0, 0, 0, 0]",503.0,106.0
224,225,"[1, 0, 0, 0, 0]",419.0,106.0
225,226,"[1, 0, 0, 0, 0]",403.0,106.0
226,227,"[1, 0, 0, 0, 0]",588.0,106.0
227,228,"[1, 0, 0, 0, 0]",319.0,106.0
228,229,"[1, 0, 0, 0, 0]",600.0,106.0
229,230,"[1, 0, 0, 0, 0]",699.0,106.0
230,231,"[1, 0, 0, 0, 0]",1204.0,106.0
231,204,"[1, 0, 0, 0, 0]",591.0,106.0
235,236,"[0, 0, 0, 1, 0]",478.0,85.0
236,237,"[0, 0, 0, 1, 0]",664.0,44.0
236,251,"[0, 0, 0, 1, 0]",36.0,1.0
236,494,"[0, 0, 0, 1, 0]",15359.0,15.0
236,510,"[0, 0, 0, 1, 0]",26404.0,9.0
236,959,"[0, 0, 0, 1, 0]",1107.0,17.0
237,238,"[0, 0, 0, 1, 0]",743.0,46.0
237,250,"[0, 0, 0, 1, 0]",23.0,2.0
238,239,"[0, 0, 0, 1, 0]",601.0,46.0
239,240,"[0, 0, 0, 1, 0]",588.0,46.0
240,241,"[0, 0, 0, 1, 0]",1713.0,46.0
241,242,"[0, 0, 0, 1, 0]",594.0,46.0
242,472,"[0, 0, 0, 1, 0]",441.0,46.0
244,245,"[0, 0, 0, 1, 0]",502.0,49.0
245,246,"[0, 0, 0, 1, 0]",590.0,49.0
246,247,"[0, 0, 0, 1, 0]",1808.0,49.0
247,248,"[0, 0, 0, 1, 0]",439.0,49.0
248,249,"[0, 0, 0, 1, 0]",610.0,49.0
249,250,"[0, 0, 0, 1, 0]",760.0,49.0
250,251,"[0, 0, 0, 1, 0]",704.0,46.0
250,959,"[0, 0, 0, 1, 0]",639.0,5.0
251,252,"[0, 0, 0, 1, 0]",470.0,83.0
251,958,"[0, 0, 0, 1, 0]",256.0,5.0
252,471,"[0, 0, 0, 1, 0]",612.0,21.0
252,565,"[0, 0, 0, 1, 0]",582.0,58.0
252,566,"[0, 0, 0, 1, 0]",491.0,4.0
254,255,"[0, 0, 0, 1, 0]",398.0,39.0
254,2225,"[0, 0, 0, 1, 0]",607.0,2.0
255,256,"[0, 0, 0, 1, 0]",422.0,47.0
255,2152,"[0, 0, 0, 1, 0]",226.0,76.0
255,5142,"[0, 0, 0, 1, 0]",332.0,39.0
256,257,"[0, 0, 0, 1, 0]",379.0,47.0
257,258,"[0, 0, 0, 1, 0]",390.0,45.0
257,2265,"[0, 0, 0, 1, 0]",356.0,2.0
258,259,"[0, 0, 0, 1, 0]",283.0,45.0
259,260,"[0, 0, 0, 1, 0]",362.0,45.0
260,261,"[0, 0, 0, 1, 0]",266.0,84.0
261,262,"[0, 0, 0, 1, 0]",241.0,45.0
261,265,"[0, 0, 0, 1, 0]",1289.0,12.0
261,2153,"[0, 0, 0, 1, 0]",339.0,39.0
262,263,"[0, 0, 0, 1, 0]",364.0,45.0
263,264,"[0, 0, 0, 1, 0]",276.0,45.0
264,265,"[0, 0, 0, 1, 0]",461.0,45.0
265,266,"[0, 0, 0, 1, 0]",419.0,45.0
265,268,"[0, 0, 0, 1, 0]",1148.0,12.0
266,267,"[0, 0, 0, 1, 0]",248.0,45.0
267,268,"[0, 0, 0, 1, 0]",481.0,45.0
268,269,"[0, 0, 0, 1, 0]",230.0,45.0
268,272,"[0, 0, 0, 1, 0]",1351.0,12.0
269,270,"[0, 0, 0, 1, 0]",395.0,45.0
270,271,"[0, 0, 0, 1, 0]",265.0,45.0
271,272,"[0, 0, 0, 1, 0]",519.0,43.0
271,2147,"[0, 0, 0, 1, 0]",237.0,2.0
272,273,"[0, 0, 0, 1, 0]",431.0,43.0
272,276,"[0, 0, 0, 1, 0]",1263.0,9.0
272,331,"[0, 0, 0, 1, 0]",20199.0,3.0
273,274,"[0, 0, 0, 1, 0]",275.0,43.0
274,275,"[0, 0, 0, 1, 0]",559.0,42.0
274,281,"[0, 0, 0, 1, 0]",2678.0,1.0
275,276,"[0, 0, 0, 1, 0]",259.0,42.0
275,400,"[0, 0, 0, 1, 0]",249.0,71.0
275,6988,"[0, 0, 0, 1, 0]",266.0,35.0
276,277,"[0, 0, 0, 1, 0]",344.0,73.0
276,280,"[0, 0, 0, 1, 0]",1674.0,9.0
276,3800,"[0, 0, 0, 1, 0]",325.0,1.0
277,278,"[0, 0, 0, 1, 0]",458.0,73.0
278,279,"[0, 0, 0, 1, 0]",350.0,73.0
279,280,"[0, 0, 0, 1, 0]",542.0,72.0
279,7117,"[0, 0, 0, 1, 0]",649.0,1.0
280,281,"[0, 0, 0, 1, 0]",483.0,66.0
280,331,"[0, 0, 0, 1, 0]",17459.0,9.0
280,762,"[0, 0, 0, 1, 0]",7296.0,15.0
281,282,"[0, 0, 0, 1, 0]",470.0,67.0
282,283,"[0, 0, 0, 1, 0]",394.0,67.0
283,284,"[0, 0, 0, 1, 0]",368.0,67.0
284,285,"[0, 0, 0, 1, 0]",269.0,67.0
285,286,"[0, 0, 0, 1, 0]",575.0,67.0
286,287,"[0, 0, 0, 1, 0]",596.0,67.0
287,288,"[0, 0, 0, 1, 0]",525.0,106.0
288,289,"[0, 0, 0, 1, 0]",545.0,106.0
289,290,"[0, 0, 0, 1, 0]",2163.0,32.0
289,2080,"[0, 0, 0, 1, 0]",2229.0,73.0
289,5119,"[0, 0, 0, 1, 0]",2126.0,1.0
290,291,"[0, 0, 0, 1, 0]",247.0,33.0
291,292,"[0, 0, 0, 1, 0]",395.0,33.0
292,293,"[0, 0, 0, 1, 0]",302.0,33.0
293,294,"[0, 0, 0, 1, 0]",183.0,67.0
294,295,"[0, 0, 0, 1, 0]",419.0,32.0
294,2082,"[0, 0, 0, 1, 0]",330.0,34.0
294,6291,"[0, 0, 0, 1, 0]",359.0,1.0
295,381,"[0, 0, 0, 1, 0]",424.0,28.0
295,4787,"[0, 0, 0, 1, 0]",263.0,28.0
296,297,"[0, 0, 0, 1, 0]",229.0,206.0
297,298,"[0, 0, 0, 1, 0]",252.0,206.0
298,299,"[0, 0, 0, 1, 0]",464.0,201.0
298,2083,"[0, 0, 0, 1, 0]",481.0,5.0
299,300,"[0, 0, 0, 1, 0]",221.0,173.0
299,5675,"[0, 0, 0, 1, 0]",340.0,32.0
300,301,"[0, 0, 0, 1, 0]",347.0,63.0
300,757,"[0, 0, 0, 1, 0]",658.0,13.0
300,761,"[0, 0, 0, 1, 0]",693.0,97.0
301,302,"[0, 0, 0, 1, 0]",325.0,29.0
301,4893,"[0, 0, 0, 1, 0]",546.0,2.0
301,4986,"[0, 0, 0, 1, 0]",533.0,32.0
302,303,"[0, 0, 0, 1, 0]",280.0,190.0
302,2722,"[0, 0, 0, 1, 0]",836.0,2.0
303,304,"[0, 0, 0, 1, 0]",175.0,120.0
303,2722,"[0, 0, 0, 1, 0]",564.0,70.0
304,305,"[0, 0, 0, 1, 0]",363.0,120.0
305,306,"[0, 0, 0, 1, 0]",214.0,120.0
306,307,"[0, 0, 0, 1, 0]",312.0,120.0
306,311,"[0, 0, 0, 1, 0]",1415.0,15.0
307,308,"[0, 0, 0, 1, 0]",252.0,120.0
308,309,"[0, 0, 0, 1, 0]",227.0,120.0
309,310,"[0, 0, 0, 1, 0]",300.0,120.0
310,311,"[0, 0, 0, 1, 0]",321.0,120.0
311,312,"[0, 0, 0, 1, 0]",300.0,119.0
311,316,"[0, 0, 0, 1, 0]",1493.0,15.0
312,313,"[0, 0, 0, 1, 0]",279.0,119.0
313,314,"[0, 0, 0, 1, 0]",312.0,119.0
314,315,"[0, 0, 0, 1, 0]",331.0,119.0
315,316,"[0, 0, 0, 1, 0]",269.0,119.0
316,317,"[0, 0, 0, 1, 0]",430.0,119.0
316,324,"[0, 0, 0, 1, 0]",2520.0,15.0
317,318,"[0, 0, 0, 1, 0]",182.0,119.0
318,319,"[0, 0, 0, 1, 0]",326.0,119.0
319,320,"[0, 0, 0, 1, 0]",213.0,119.0
320,321,"[0, 0, 0, 1, 0]",227.0,62.0
320,323,"[0, 0, 0, 1, 0]",1057.0,57.0
321,322,"[0, 0, 0, 1, 0]",472.0,60.0
321,5110,"[0, 0, 0, 1, 0]",445.0,2.0
322,323,"[0, 0, 0, 1, 0]",358.0,60.0
323,324,"[0, 0, 0, 1, 0]",309.0,117.0
324,325,"[0, 0, 0, 1, 0]",519.0,117.0
324,329,"[0, 0, 0, 1, 0]",2201.0,15.0
325,326,"[0, 0, 0, 1, 0]",380.0,83.0
325,5107,"[0, 0, 0, 1, 0]",256.0,34.0
326,327,"[0, 0, 0, 1, 0]",335.0,266.0
327,328,"[0, 0, 0, 1, 0]",427.0,266.0
328,329,"[0, 0, 0, 1, 0]",677.0,266.0
329,331,"[0, 0, 0, 1, 0]",1422.0,9.0
329,334,"[0, 0, 0, 1, 0]",1856.0,6.0
329,763,"[0, 0, 0, 1, 0]",320.0,362.0
330,331,"[0, 0, 0, 1, 0]",531.0,231.0
330,2577,"[0, 0, 0, 1, 0]",312.0,131.0
331,332,"[0, 0, 0, 1, 0]",298.0,287.0
332,333,"[0, 0, 0, 1, 0]",306.0,287.0
333,334,"[0, 0, 0, 1, 0]",163.0,393.0
334,335,"[0, 0, 0, 1, 0]",240.0,216.0
334,640,"[0, 0, 0, 1, 0]",327.0,123.0
334,2664,"[0, 0, 0, 1, 0]",371.0,77.0
334,3669,"[0, 0, 0, 1, 0]",268.0,19.0
334,7129,"[0, 0, 0, 1, 0]",112.0,47.0
335,336,"[0, 0, 0, 1, 0]",333.0,147.0
335,640,"[0, 0, 0, 1, 0]",111.0,147.0
335,2664,"[0, 0, 0, 1, 0]",177.0,214.0
336,337,"[0, 0, 0, 1, 0]",311.0,171.0
337,2366,"[0, 0, 0, 1, 0]",197.0,169.0
337,2496,"[0, 0, 0, 1, 0]",181.0,1.0
337,5684,"[0, 0, 0, 1, 0]",313.0,23.0
338,643,"[0, 0, 0, 1, 0]",713.0,236.0
338,644,"[0, 0, 0, 1, 0]",939.0,2.0
339,340,"[0, 0, 0, 1, 0]",204.0,302.0
339,3981,"[0, 0, 0, 1, 0]",44.0,1.0
340,342,"[0, 0, 0, 1, 0]",343.0,302.0
340,2716,"[0, 0, 0, 1, 0]",290.0,1.0
