from_stop_I,to_stop_I,label,d,n_vehicles
371,363,"[0, 0, 0, 1, 0]",755.0,43.0
372,429,"[0, 0, 0, 1, 0]",549.0,43.0
373,371,"[0, 0, 0, 1, 0]",569.0,43.0
374,366,"[0, 0, 0, 1, 0]",302.0,70.0
375,440,"[0, 0, 0, 1, 0]",582.0,108.0
376,162,"[0, 0, 0, 1, 0]",411.0,54.0
377,243,"[0, 0, 0, 1, 0]",149.0,55.0
378,352,"[0, 0, 0, 1, 0]",610.0,2.0
378,354,"[0, 0, 0, 1, 0]",527.0,43.0
379,360,"[0, 0, 0, 1, 0]",268.0,49.0
380,80,"[0, 0, 0, 1, 0]",512.0,70.0
381,392,"[0, 0, 0, 1, 0]",292.0,69.0
382,353,"[0, 0, 0, 1, 0]",311.0,2.0
383,351,"[0, 0, 0, 1, 0]",402.0,2.0
384,421,"[0, 0, 0, 1, 0]",510.0,2.0
385,387,"[0, 0, 0, 1, 0]",263.0,71.0
386,396,"[0, 0, 0, 1, 0]",403.0,4.0
387,389,"[0, 0, 0, 1, 0]",452.0,71.0
388,351,"[0, 0, 0, 1, 0]",449.0,67.0
388,386,"[0, 0, 0, 1, 0]",239.0,4.0
389,361,"[0, 0, 0, 1, 0]",246.0,21.0
389,1333,"[0, 0, 0, 1, 0]",309.0,50.0
390,388,"[0, 0, 0, 1, 0]",409.0,71.0
391,380,"[0, 0, 0, 1, 0]",253.0,70.0
392,365,"[0, 0, 0, 1, 0]",303.0,69.0
393,194,"[0, 0, 0, 1, 0]",476.0,10.0
394,393,"[0, 0, 0, 1, 0]",258.0,10.0
395,385,"[0, 0, 0, 1, 0]",385.0,4.0
395,421,"[0, 0, 0, 1, 0]",649.0,41.0
396,238,"[0, 0, 0, 1, 0]",255.0,35.0
396,239,"[0, 0, 0, 1, 0]",221.0,3.0
397,394,"[0, 0, 0, 1, 0]",243.0,10.0
399,21,"[0, 0, 0, 1, 0]",767.0,1.0
399,65,"[0, 0, 0, 1, 0]",133.0,62.0
400,217,"[0, 0, 0, 1, 0]",458.0,50.0
401,216,"[0, 0, 0, 1, 0]",260.0,49.0
402,1320,"[0, 0, 0, 1, 0]",222.0,94.0
403,405,"[0, 0, 0, 1, 0]",288.0,34.0
404,418,"[0, 0, 0, 1, 0]",559.0,35.0
405,1187,"[0, 0, 0, 1, 0]",148.0,34.0
406,404,"[0, 0, 0, 1, 0]",244.0,35.0
407,165,"[0, 0, 0, 1, 0]",348.0,9.0
408,164,"[0, 0, 0, 1, 0]",98.0,9.0
409,21,"[0, 0, 0, 1, 0]",1258.0,1.0
409,22,"[0, 0, 0, 1, 0]",1285.0,1.0
409,53,"[0, 0, 0, 1, 0]",114.0,4.0
409,55,"[0, 0, 0, 1, 0]",796.0,3.0
409,78,"[0, 0, 0, 1, 0]",1697.0,1.0
409,97,"[0, 0, 0, 1, 0]",1361.0,10.0
409,1131,"[0, 0, 0, 1, 0]",4038.0,6.0
409,1187,"[0, 0, 0, 1, 0]",5164.0,1.0
410,412,"[0, 0, 0, 1, 0]",178.0,30.0
411,89,"[0, 0, 0, 1, 0]",224.0,30.0
412,411,"[0, 0, 0, 1, 0]",205.0,30.0
413,241,"[0, 0, 0, 1, 0]",268.0,39.0
413,242,"[0, 0, 0, 1, 0]",229.0,54.0
414,177,"[0, 0, 0, 1, 0]",363.0,85.0
414,178,"[0, 0, 0, 1, 0]",313.0,9.0
415,34,"[0, 0, 0, 1, 0]",650.0,49.0
416,53,"[0, 0, 0, 1, 0]",170.0,49.0
416,55,"[0, 0, 0, 1, 0]",739.0,8.0
417,403,"[0, 0, 0, 1, 0]",543.0,34.0
418,121,"[0, 0, 0, 1, 0]",1707.0,35.0
419,464,"[0, 0, 0, 1, 0]",669.0,3.0
420,852,"[0, 0, 0, 1, 0]",331.0,3.0
421,396,"[0, 0, 0, 1, 0]",712.0,7.0
421,423,"[0, 0, 0, 1, 0]",285.0,43.0
422,383,"[0, 0, 0, 1, 0]",469.0,2.0
422,396,"[0, 0, 0, 1, 0]",613.0,34.0
423,421,"[0, 0, 0, 1, 0]",285.0,7.0
423,425,"[0, 0, 0, 1, 0]",240.0,43.0
424,422,"[0, 0, 0, 1, 0]",281.0,36.0
425,423,"[0, 0, 0, 1, 0]",240.0,7.0
425,427,"[0, 0, 0, 1, 0]",315.0,43.0
426,424,"[0, 0, 0, 1, 0]",241.0,36.0
427,430,"[0, 0, 0, 1, 0]",234.0,43.0
428,425,"[0, 0, 0, 1, 0]",206.0,7.0
428,426,"[0, 0, 0, 1, 0]",314.0,36.0
429,428,"[0, 0, 0, 1, 0]",238.0,43.0
430,373,"[0, 0, 0, 1, 0]",545.0,43.0
431,328,"[0, 0, 0, 1, 0]",274.0,17.0
432,851,"[0, 0, 0, 1, 0]",252.0,15.0
433,368,"[0, 0, 0, 1, 0]",241.0,43.0
434,310,"[0, 0, 0, 1, 0]",363.0,43.0
435,447,"[0, 0, 0, 1, 0]",749.0,74.0
436,195,"[0, 0, 0, 1, 0]",730.0,7.0
436,196,"[0, 0, 0, 1, 0]",710.0,67.0
437,445,"[0, 0, 0, 1, 0]",294.0,74.0
438,442,"[0, 0, 0, 1, 0]",530.0,74.0
439,374,"[0, 0, 0, 1, 0]",562.0,68.0
439,433,"[0, 0, 0, 1, 0]",556.0,41.0
440,446,"[0, 0, 0, 1, 0]",427.0,108.0
441,437,"[0, 0, 0, 1, 0]",509.0,74.0
442,444,"[0, 0, 0, 1, 0]",616.0,74.0
443,441,"[0, 0, 0, 1, 0]",603.0,74.0
444,448,"[0, 0, 0, 1, 0]",994.0,74.0
445,439,"[0, 0, 0, 1, 0]",529.0,109.0
446,438,"[0, 0, 0, 1, 0]",370.0,74.0
446,1347,"[0, 0, 0, 1, 0]",234.0,34.0
447,443,"[0, 0, 0, 1, 0]",978.0,74.0
448,436,"[0, 0, 0, 1, 0]",774.0,74.0
449,397,"[0, 0, 0, 1, 0]",266.0,10.0
450,143,"[0, 0, 0, 1, 0]",354.0,35.0
451,146,"[0, 0, 0, 1, 0]",442.0,34.0
452,174,"[0, 0, 0, 1, 0]",494.0,83.0
452,190,"[0, 0, 0, 1, 0]",91.0,4.0
453,73,"[0, 0, 0, 1, 0]",230.0,88.0
453,174,"[0, 0, 0, 1, 0]",519.0,1.0
453,409,"[0, 0, 0, 1, 0]",480.0,4.0
454,47,"[0, 0, 0, 1, 0]",241.0,9.0
455,466,"[0, 0, 0, 1, 0]",1882.0,49.0
455,1133,"[0, 0, 0, 1, 0]",1757.0,9.0
455,1242,"[0, 0, 0, 1, 0]",1840.0,10.0
456,1132,"[0, 0, 0, 1, 0]",2850.0,68.0
457,458,"[0, 0, 0, 1, 0]",831.0,3.0
460,850,"[0, 0, 0, 1, 0]",322.0,17.0
461,460,"[0, 0, 0, 1, 0]",266.0,17.0
461,845,"[0, 0, 0, 1, 0]",1248.0,15.0
462,815,"[0, 0, 0, 1, 0]",884.0,3.0
463,465,"[0, 0, 0, 1, 0]",261.0,3.0
464,462,"[0, 0, 0, 1, 0]",311.0,3.0
465,420,"[0, 0, 0, 1, 0]",656.0,3.0
466,468,"[0, 0, 0, 1, 0]",590.0,49.0
467,1143,"[0, 0, 0, 1, 0]",413.0,46.0
468,480,"[0, 0, 0, 1, 0]",421.0,21.0
469,467,"[0, 0, 0, 1, 0]",394.0,46.0
477,478,"[0, 0, 0, 1, 0]",287.0,20.0
478,479,"[0, 0, 0, 1, 0]",384.0,10.0
479,481,"[0, 0, 0, 1, 0]",237.0,29.0
480,1269,"[0, 0, 0, 1, 0]",262.0,21.0
481,469,"[0, 0, 0, 1, 0]",520.0,29.0
757,759,"[0, 0, 0, 1, 0]",260.0,6.0
758,756,"[0, 0, 0, 1, 0]",296.0,5.0
759,761,"[0, 0, 0, 1, 0]",445.0,6.0
760,758,"[0, 0, 0, 1, 0]",462.0,5.0
761,763,"[0, 0, 0, 1, 0]",614.0,6.0
762,760,"[0, 0, 0, 1, 0]",626.0,5.0
763,765,"[0, 0, 0, 1, 0]",806.0,6.0
764,762,"[0, 0, 0, 1, 0]",751.0,3.0
764,1323,"[0, 0, 0, 1, 0]",168.0,2.0
765,767,"[0, 0, 0, 1, 0]",675.0,2.0
765,1323,"[0, 0, 0, 1, 0]",75.0,4.0
766,764,"[0, 0, 0, 1, 0]",759.0,4.0
766,1323,"[0, 0, 0, 1, 0]",619.0,1.0
767,769,"[0, 0, 0, 1, 0]",454.0,5.0
768,766,"[0, 0, 0, 1, 0]",442.0,5.0
769,771,"[0, 0, 0, 1, 0]",457.0,5.0
770,768,"[0, 0, 0, 1, 0]",448.0,5.0
771,773,"[0, 0, 0, 1, 0]",446.0,5.0
772,770,"[0, 0, 0, 1, 0]",459.0,5.0
773,775,"[0, 0, 0, 1, 0]",528.0,5.0
774,772,"[0, 0, 0, 1, 0]",477.0,5.0
813,1129,"[0, 0, 0, 1, 0]",151.0,6.0
814,463,"[0, 0, 0, 1, 0]",719.0,3.0
814,1217,"[0, 0, 0, 1, 0]",1398.0,1.0
814,1271,"[0, 0, 0, 1, 0]",1390.0,1.0
815,1052,"[0, 0, 0, 1, 0]",2202.0,4.0
816,814,"[0, 0, 0, 1, 0]",1979.0,5.0
817,816,"[0, 0, 0, 1, 0]",444.0,1.0
818,817,"[0, 0, 0, 1, 0]",700.0,1.0
846,461,"[0, 0, 0, 1, 0]",1211.0,16.0
846,848,"[0, 0, 0, 1, 0]",877.0,3.0
847,845,"[0, 0, 0, 1, 0]",785.0,6.0
848,850,"[0, 0, 0, 1, 0]",406.0,3.0
849,847,"[0, 0, 0, 1, 0]",482.0,6.0
850,852,"[0, 0, 0, 1, 0]",991.0,20.0
851,461,"[0, 0, 0, 1, 0]",1237.0,15.0
851,849,"[0, 0, 0, 1, 0]",937.0,6.0
852,431,"[0, 0, 0, 1, 0]",191.0,17.0
852,813,"[0, 0, 0, 1, 0]",433.0,6.0
853,419,"[0, 0, 0, 1, 0]",635.0,3.0
853,851,"[0, 0, 0, 1, 0]",551.0,4.0
854,853,"[0, 0, 0, 1, 0]",1218.0,3.0
1051,816,"[0, 0, 0, 1, 0]",237.0,4.0
1052,1054,"[0, 0, 0, 1, 0]",627.0,4.0
1053,1051,"[0, 0, 0, 1, 0]",612.0,4.0
1054,1056,"[0, 0, 0, 1, 0]",642.0,4.0
1055,1053,"[0, 0, 0, 1, 0]",656.0,4.0
1056,1224,"[0, 0, 0, 1, 0]",690.0,4.0
1129,409,"[0, 0, 0, 1, 0]",7371.0,2.0
1129,1130,"[0, 0, 0, 1, 0]",2377.0,8.0
1130,140,"[0, 0, 0, 1, 0]",2734.0,24.0
1130,174,"[0, 0, 0, 1, 0]",4783.0,1.0
1130,175,"[0, 0, 0, 1, 0]",4723.0,1.0
1130,199,"[0, 0, 0, 1, 0]",2864.0,21.0
1130,406,"[0, 0, 0, 1, 0]",358.0,35.0
1130,409,"[0, 0, 0, 1, 0]",5122.0,1.0
1131,455,"[0, 0, 0, 1, 0]",2958.0,68.0
1131,457,"[0, 0, 0, 1, 0]",2953.0,3.0
1132,99,"[0, 0, 0, 1, 0]",3315.0,64.0
1132,261,"[0, 0, 0, 1, 0]",656.0,3.0
1132,409,"[0, 0, 0, 1, 0]",4042.0,1.0
1133,1242,"[0, 0, 0, 1, 0]",159.0,4.0
1143,456,"[0, 0, 0, 1, 0]",1762.0,68.0
1187,235,"[0, 0, 0, 1, 0]",3596.0,1.0
1187,341,"[0, 0, 0, 1, 0]",2738.0,36.0
1187,357,"[0, 0, 0, 1, 0]",2730.0,35.0
1187,851,"[0, 0, 0, 1, 0]",3097.0,2.0
1187,853,"[0, 0, 0, 1, 0]",2554.0,4.0
1187,1186,"[0, 0, 0, 1, 0]",2427.0,1.0
1187,1217,"[0, 0, 0, 1, 0]",2443.0,1.0
1217,815,"[0, 0, 0, 1, 0]",1600.0,1.0
1217,1129,"[0, 0, 0, 1, 0]",468.0,1.0
1223,1055,"[0, 0, 0, 1, 0]",691.0,4.0
1224,1198,"[0, 0, 0, 1, 0]",1614.0,4.0
1243,1143,"[0, 0, 0, 1, 0]",284.0,17.0
1267,317,"[0, 0, 0, 1, 0]",505.0,46.0
1268,316,"[0, 0, 0, 1, 0]",422.0,46.0
1271,1129,"[0, 0, 0, 1, 0]",462.0,1.0
1320,94,"[0, 0, 0, 1, 0]",448.0,94.0
1323,762,"[0, 0, 0, 1, 0]",872.0,2.0
1323,764,"[0, 0, 0, 1, 0]",168.0,1.0
1323,767,"[0, 0, 0, 1, 0]",675.0,3.0
1329,1331,"[0, 0, 0, 1, 0]",386.0,46.0
1330,1331,"[0, 0, 0, 1, 0]",399.0,4.0
1331,361,"[0, 0, 0, 1, 0]",638.0,50.0
1332,1330,"[0, 0, 0, 1, 0]",273.0,50.0
1333,1332,"[0, 0, 0, 1, 0]",678.0,50.0
1334,1336,"[0, 0, 0, 1, 0]",239.0,8.0
1335,60,"[0, 0, 0, 1, 0]",221.0,8.0
1336,244,"[0, 0, 0, 1, 0]",162.0,8.0
1337,1335,"[0, 0, 0, 1, 0]",254.0,8.0
1347,1351,"[0, 0, 0, 1, 0]",404.0,34.0
1348,445,"[0, 0, 0, 1, 0]",247.0,35.0
1349,1348,"[0, 0, 0, 1, 0]",321.0,35.0
1350,290,"[0, 0, 0, 1, 0]",471.0,15.0
1350,291,"[0, 0, 0, 1, 0]",473.0,2.0
1354,26,"[0, 0, 0, 1, 0]",459.0,1.0
