from_stop_I,to_stop_I,label,d,n_vehicles
378,2261,"[0, 0, 0, 1, 0]",258.0,7.0
380,3016,"[0, 0, 0, 1, 0]",216.0,109.0
385,85,"[0, 0, 0, 1, 0]",236.0,39.0
385,2553,"[0, 0, 0, 1, 0]",241.0,180.0
385,2999,"[0, 0, 0, 1, 0]",237.0,6.0
389,2133,"[0, 0, 0, 1, 0]",946.0,11.0
394,1449,"[0, 0, 0, 1, 0]",264.0,41.0
396,755,"[0, 0, 0, 1, 0]",567.0,25.0
397,670,"[0, 0, 0, 1, 0]",294.0,144.0
398,1538,"[0, 0, 0, 1, 0]",438.0,7.0
400,1917,"[0, 0, 0, 1, 0]",433.0,68.0
401,1670,"[0, 0, 0, 1, 0]",184.0,110.0
403,538,"[0, 0, 0, 1, 0]",200.0,52.0
404,2650,"[0, 0, 0, 1, 0]",337.0,71.0
405,599,"[0, 0, 0, 1, 0]",739.0,7.0
408,543,"[0, 0, 0, 1, 0]",474.0,14.0
408,638,"[0, 0, 0, 1, 0]",558.0,67.0
410,2786,"[0, 0, 0, 1, 0]",509.0,51.0
411,2366,"[0, 0, 0, 1, 0]",216.0,131.0
412,468,"[0, 0, 0, 1, 0]",312.0,16.0
412,1028,"[0, 0, 0, 1, 0]",657.0,4.0
414,2478,"[0, 0, 0, 1, 0]",342.0,29.0
414,2855,"[0, 0, 0, 1, 0]",426.0,40.0
415,1468,"[0, 0, 0, 1, 0]",301.0,104.0
416,458,"[0, 0, 0, 1, 0]",427.0,3.0
417,3063,"[0, 0, 0, 1, 0]",181.0,70.0
418,179,"[0, 0, 0, 1, 0]",253.0,46.0
419,1613,"[0, 0, 0, 1, 0]",316.0,63.0
420,2159,"[0, 0, 0, 1, 0]",412.0,134.0
421,960,"[0, 0, 0, 1, 0]",196.0,48.0
421,1928,"[0, 0, 0, 1, 0]",335.0,50.0
422,696,"[0, 0, 0, 1, 0]",343.0,76.0
422,1478,"[0, 0, 0, 1, 0]",654.0,5.0
425,70,"[0, 0, 0, 1, 0]",390.0,45.0
429,1547,"[0, 0, 0, 1, 0]",503.0,21.0
433,2188,"[0, 0, 0, 1, 0]",438.0,70.0
434,1312,"[0, 0, 0, 1, 0]",243.0,124.0
434,1688,"[0, 0, 0, 1, 0]",334.0,8.0
435,827,"[0, 0, 0, 1, 0]",119.0,6.0
440,761,"[0, 0, 0, 1, 0]",374.0,51.0
440,2530,"[0, 0, 0, 1, 0]",240.0,7.0
441,1665,"[0, 0, 0, 1, 0]",95.0,63.0
442,358,"[0, 0, 0, 1, 0]",575.0,5.0
445,333,"[0, 0, 0, 1, 0]",399.0,7.0
445,336,"[0, 0, 0, 1, 0]",13.0,16.0
445,405,"[0, 0, 0, 1, 0]",4113.0,1.0
445,1411,"[0, 0, 0, 1, 0]",274.0,72.0
445,1833,"[0, 0, 0, 1, 0]",534.0,47.0
445,2643,"[0, 0, 0, 1, 0]",4609.0,1.0
446,1824,"[0, 0, 0, 1, 0]",339.0,65.0
448,138,"[0, 0, 0, 1, 0]",223.0,87.0
448,1676,"[0, 0, 0, 1, 0]",208.0,3.0
449,2816,"[0, 0, 0, 1, 0]",416.0,49.0
451,96,"[0, 0, 0, 1, 0]",236.0,28.0
451,162,"[0, 0, 0, 1, 0]",161.0,29.0
451,1065,"[0, 0, 0, 1, 0]",181.0,629.0
451,1467,"[0, 0, 0, 1, 0]",285.0,109.0
451,2414,"[0, 0, 0, 1, 0]",264.0,69.0
452,325,"[0, 0, 0, 1, 0]",880.0,4.0
452,1972,"[0, 0, 0, 1, 0]",1223.0,4.0
453,2537,"[0, 0, 0, 1, 0]",211.0,36.0
454,98,"[0, 0, 0, 1, 0]",299.0,95.0
455,1573,"[0, 0, 0, 1, 0]",330.0,177.0
457,979,"[0, 0, 0, 1, 0]",249.0,59.0
458,168,"[0, 0, 0, 1, 0]",335.0,89.0
460,261,"[0, 0, 0, 1, 0]",204.0,150.0
461,2134,"[0, 0, 0, 1, 0]",504.0,50.0
462,121,"[0, 0, 0, 1, 0]",269.0,12.0
464,2924,"[0, 0, 0, 1, 0]",371.0,67.0
465,2095,"[0, 0, 0, 1, 0]",380.0,59.0
467,1520,"[0, 0, 0, 1, 0]",261.0,34.0
468,2971,"[0, 0, 0, 1, 0]",336.0,20.0
469,1135,"[0, 0, 0, 1, 0]",424.0,33.0
470,2026,"[0, 0, 0, 1, 0]",472.0,14.0
471,2228,"[0, 0, 0, 1, 0]",327.0,90.0
474,760,"[0, 0, 0, 1, 0]",208.0,43.0
474,1518,"[0, 0, 0, 1, 0]",1350.0,1.0
476,613,"[0, 0, 0, 1, 0]",340.0,174.0
478,1282,"[0, 0, 0, 1, 0]",73.0,1.0
478,1854,"[0, 0, 0, 1, 0]",128.0,4.0
482,825,"[0, 0, 0, 1, 0]",308.0,35.0
483,2276,"[0, 0, 0, 1, 0]",265.0,116.0
483,2677,"[0, 0, 0, 1, 0]",262.0,2.0
