from_stop_I,to_stop_I,label,d,n_vehicles
1318,1334,"[0, 0, 0, 1, 0]",247.0,17.0
1318,3188,"[0, 0, 0, 1, 0]",546.0,75.0
1319,1138,"[0, 0, 0, 1, 0]",272.0,117.0
1320,1138,"[0, 0, 0, 1, 0]",303.0,38.0
1320,1334,"[0, 0, 0, 1, 0]",350.0,76.0
1321,1138,"[0, 0, 0, 1, 0]",296.0,60.0
1323,3182,"[0, 0, 0, 1, 0]",130.0,179.0
1324,1786,"[0, 0, 0, 1, 0]",490.0,54.0
1324,2358,"[0, 0, 0, 1, 0]",166.0,129.0
1325,1155,"[0, 0, 0, 1, 0]",80.0,6.0
1326,2572,"[0, 0, 0, 1, 0]",336.0,103.0
1327,2357,"[0, 0, 0, 1, 0]",329.0,106.0
1328,1798,"[0, 0, 0, 1, 0]",540.0,29.0
1329,1489,"[0, 0, 0, 1, 0]",569.0,30.0
1330,2596,"[0, 0, 0, 1, 0]",895.0,4.0
1331,1111,"[0, 0, 0, 1, 0]",201.0,81.0
1332,1678,"[0, 0, 0, 1, 0]",202.0,83.0
1333,1318,"[0, 0, 0, 1, 0]",192.0,90.0
1334,1251,"[0, 0, 0, 1, 0]",339.0,93.0
1335,2817,"[1, 0, 0, 0, 0]",483.0,169.0
1336,2286,"[1, 0, 0, 0, 0]",330.0,173.0
1337,2732,"[0, 0, 0, 1, 0]",470.0,36.0
1338,3525,"[0, 0, 0, 1, 0]",290.0,34.0
1339,2217,"[0, 0, 0, 1, 0]",491.0,60.0
1340,1869,"[0, 0, 0, 1, 0]",161.0,59.0
1341,2522,"[0, 0, 0, 1, 0]",305.0,48.0
1342,1448,"[0, 0, 0, 1, 0]",223.0,48.0
1343,2261,"[1, 0, 0, 0, 0]",355.0,231.0
1343,2738,"[1, 0, 0, 0, 0]",453.0,225.0
1345,2259,"[0, 0, 0, 1, 0]",448.0,55.0
1345,2262,"[0, 0, 0, 1, 0]",495.0,50.0
1346,3248,"[0, 0, 0, 1, 0]",248.0,105.0
1347,1637,"[1, 0, 0, 0, 0]",328.0,285.0
1347,1775,"[1, 0, 0, 0, 0]",434.0,274.0
1349,1359,"[1, 0, 0, 0, 0]",504.0,194.0
1350,3233,"[1, 0, 0, 0, 0]",540.0,188.0
1351,1901,"[0, 0, 0, 1, 0]",312.0,63.0
1352,3521,"[0, 0, 0, 1, 0]",382.0,1.0
1352,3523,"[0, 0, 0, 1, 0]",362.0,65.0
1353,1539,"[0, 0, 0, 1, 0]",591.0,1.0
1354,2654,"[0, 0, 0, 1, 0]",389.0,1.0
1355,1625,"[0, 0, 0, 1, 0]",247.0,100.0
1356,1940,"[0, 0, 0, 1, 0]",338.0,100.0
1357,1436,"[0, 0, 0, 1, 0]",446.0,2.0
1358,1686,"[0, 0, 0, 1, 0]",389.0,1.0
1359,1350,"[1, 0, 0, 0, 0]",509.0,188.0
1359,3253,"[1, 0, 0, 0, 0]",510.0,194.0
1361,3255,"[0, 0, 0, 1, 0]",503.0,38.0
1362,2571,"[0, 0, 0, 1, 0]",348.0,39.0
1363,2496,"[0, 0, 0, 1, 0]",382.0,6.0
